vehicle_id,vehicle_type,fuel_type,vehicle_age,fuel_capacity_l,max_payload_kg,available,route_id,origin,destination,distance_km,required_payload_kg,traffic_factor,priority,average_speed_kmph,road_grade,weather_factor,fuel_consumed_l
V056,Semi-Trailer,Diesel,6,450,26000,True,R024,Depot C,Zone 2,103.8,16276.2,1.59,1,45.9,-2.88,1.11,50.87
V032,Truck,Diesel,8,220,8000,True,R025,Hub North,Zone 1,69.1,5547.1,1.48,2,35.5,-3.35,1.01,26.85
V002,Truck,Diesel,11,220,8000,True,R020,Central Hub,Port Terminal,197.6,3175.3,1.16,2,64.7,-0.64,1.0,64.74
V019,Semi-Trailer,Diesel,11,450,26000,True,R020,Central Hub,Port Terminal,198.1,23137.7,1.27,2,59.4,0.39,1.04,115.6
V056,Semi-Trailer,Diesel,6,450,26000,True,R021,Depot A,Metro Area,278.4,21479.1,1.26,1,58.3,-0.27,1.2,146.76
V032,Truck,Diesel,8,220,8000,True,R018,Hub North,Port Terminal,156.3,4763.4,1.0,1,70.9,2.27,1.16,59.21
V058,Truck,Diesel,12,220,8000,True,R007,Central Hub,Industrial Park,288.2,1209.6,1.16,3,71.3,0.75,1.19,99.61
V031,Light Commercial,Diesel,6,100,3500,True,R009,Depot A,Industrial Park,88.1,401.2,1.65,1,36.0,-1.85,1.02,15.82
V001,Semi-Trailer,Diesel,6,450,26000,True,R023,Depot B,Zone 2,269.6,16741.5,1.23,3,67.4,-1.07,1.23,125.29
V053,Van,CNG,12,75,1500,True,R019,Depot B,Port Terminal,259.9,1187.6,1.44,2,49.8,-1.66,1.1,44.81
V046,Truck,Diesel,4,220,8000,True,R008,Depot B,Metro Area,131.0,4202.4,1.52,2,46.7,-2.22,1.12,46.46
V043,Truck,Diesel,9,220,8000,True,R027,Depot C,Zone 1,71.4,959.7,1.15,2,41.8,-1.26,1.35,23.25
V059,Light Commercial,Diesel,7,100,3500,True,R030,Central Hub,Industrial Park,313.2,780.9,1.61,2,50.9,3.09,1.23,75.08
V012,Van,Petrol,1,75,1500,True,R019,Depot B,Port Terminal,258.9,419.3,1.32,2,56.8,-1.87,1.03,32.94
V055,Van,CNG,6,75,1500,True,R007,Central Hub,Industrial Park,287.0,950.4,1.19,3,60.6,0.83,1.15,45.51
V014,Light Commercial,Diesel,4,100,3500,True,R029,Depot A,Port Terminal,33.2,1796.0,1.23,3,42.2,3.36,1.06,8.13
V059,Light Commercial,Diesel,7,100,3500,True,R008,Depot B,Metro Area,129.6,654.1,1.62,2,43.5,-2.99,1.02,22.9
V012,Van,Petrol,1,75,1500,True,R013,Central Hub,Metro Area,192.6,789.6,1.43,2,47.1,-1.33,1.18,27.87
V034,Van,Diesel,10,75,1500,True,R026,Central Hub,Zone 4,112.2,1258.6,1.9,3,39.9,1.06,1.01,21.19
V048,Light Commercial,Petrol,9,100,3500,True,R016,Central Hub,Industrial Park,25.2,1656.4,1.62,1,28.8,1.11,1.17,7.68
V005,Light Commercial,CNG,10,100,3500,True,R008,Depot B,Metro Area,126.8,795.5,1.44,2,51.9,-3.51,1.35,24.52
V005,Light Commercial,CNG,10,100,3500,True,R003,Depot B,Zone 1,297.2,2069.6,1.03,2,62.4,-2.14,1.01,57.51
V051,Light Commercial,Diesel,8,100,3500,True,R011,Central Hub,Port Terminal,311.1,3114.9,1.05,1,67.8,0.24,1.03,62.83
V004,Van,Diesel,10,75,1500,True,R021,Depot A,Metro Area,277.5,297.8,1.35,1,55.3,0.06,1.14,32.93
V037,Van,Petrol,6,75,1500,True,R022,Central Hub,Metro Area,263.0,349.4,1.04,2,65.8,-3.16,1.07,28.71
V057,Light Commercial,Diesel,6,100,3500,True,R007,Central Hub,Industrial Park,285.0,2036.4,1.29,3,52.3,0.55,1.01,60.1
V037,Van,Petrol,6,75,1500,True,R005,Hub North,Zone 3,173.1,583.5,1.77,1,42.5,-0.74,1.08,27.66
V029,Van,Diesel,12,75,1500,True,R022,Central Hub,Metro Area,262.5,1291.8,1.0,2,77.8,-2.5,1.17,33.06
V026,Semi-Trailer,Diesel,7,450,26000,True,R005,Hub North,Zone 3,172.4,18352.1,2.01,1,33.7,-1.36,1.05,111.52
V039,Truck,Diesel,12,220,8000,True,R002,Hub North,Metro Area,102.5,1800.2,1.73,3,42.3,1.37,1.27,48.77
V035,Van,Petrol,9,75,1500,True,R015,Central Hub,Zone 3,163.0,1260.2,1.7,2,43.2,1.14,1.0,33.7
V031,Light Commercial,Diesel,6,100,3500,True,R018,Hub North,Port Terminal,157.2,2260.8,1.09,1,62.6,2.29,1.09,34.57
V010,Semi-Trailer,Diesel,12,450,26000,True,R008,Depot B,Metro Area,127.0,13509.3,1.8,2,46.5,-3.41,1.01,67.83
V040,Van,CNG,2,75,1500,True,R007,Central Hub,Industrial Park,286.9,477.1,1.31,3,56.6,0.68,1.05,39.31
V045,Light Commercial,Diesel,9,100,3500,True,R008,Depot B,Metro Area,132.9,2282.9,1.88,2,39.1,-2.59,1.04,29.13
V043,Truck,Diesel,9,220,8000,True,R011,Central Hub,Port Terminal,312.6,6909.7,1.61,1,48.1,0.12,1.01,139.11
V005,Light Commercial,CNG,10,100,3500,True,R001,Depot B,Port Terminal,287.9,464.5,1.47,1,44.7,-2.32,1.17,58.4
V043,Truck,Diesel,9,220,8000,True,R001,Depot B,Port Terminal,287.4,3351.0,1.4,1,57.2,-1.79,1.14,98.51
V044,Van,CNG,4,75,1500,True,R012,Depot A,Zone 2,55.1,1343.0,1.0,2,54.1,2.7,1.02,10.42
V012,Van,Petrol,1,75,1500,True,R001,Depot B,Port Terminal,288.5,638.2,1.16,1,65.3,-2.07,1.03,32.28
V051,Light Commercial,Diesel,8,100,3500,True,R010,Hub North,Zone 2,197.2,456.7,1.4,2,55.5,3.43,1.04,44.03
V032,Truck,Diesel,8,220,8000,True,R018,Hub North,Port Terminal,158.4,1489.8,1.01,1,73.2,3.08,1.1,53.63
V029,Van,Diesel,12,75,1500,True,R001,Depot B,Port Terminal,286.9,1030.7,1.62,1,49.7,-1.84,1.0,43.05
V044,Van,CNG,4,75,1500,True,R019,Depot B,Port Terminal,256.6,1042.7,1.63,2,42.7,-2.44,1.04,43.09
V031,Light Commercial,Diesel,6,100,3500,True,R019,Depot B,Port Terminal,258.6,692.3,1.31,2,57.2,-1.05,1.03,41.9
V033,Truck,Diesel,6,220,8000,True,R018,Hub North,Port Terminal,155.8,2290.7,1.0,1,75.1,2.56,1.09,52.64
V019,Semi-Trailer,Diesel,11,450,26000,True,R019,Depot B,Port Terminal,259.1,15061.6,1.73,2,43.2,-1.85,1.02,143.47
V056,Semi-Trailer,Diesel,6,450,26000,True,R025,Hub North,Zone 1,68.3,17772.4,1.51,2,37.4,-3.21,1.02,35.57
V059,Light Commercial,Diesel,7,100,3500,True,R003,Depot B,Zone 1,291.7,816.5,1.0,2,83.8,-1.53,1.01,46.4
V008,Semi-Trailer,Diesel,1,450,26000,True,R006,Depot C,Zone 1,147.9,12686.0,1.6,2,46.3,4.0,1.02,101.15
V044,Van,CNG,4,75,1500,True,R010,Hub North,Zone 2,195.3,866.6,1.19,2,65.0,3.39,1.09,35.33
V002,Truck,Diesel,11,220,8000,True,R021,Depot A,Metro Area,280.6,1138.0,1.48,1,47.6,0.34,1.11,109.56
V023,Semi-Trailer,Diesel,7,450,26000,True,R027,Depot C,Zone 1,70.0,7545.0,1.35,2,41.1,-1.52,1.25,31.17
V059,Light Commercial,Diesel,7,100,3500,True,R028,Central Hub,Zone 4,32.8,3083.7,1.5,1,31.3,-0.36,1.0,8.09
V011,Van,Diesel,6,75,1500,True,R018,Hub North,Port Terminal,159.2,1272.0,1.3,1,70.3,2.65,1.06,25.3
V023,Semi-Trailer,Diesel,7,450,26000,True,R013,Central Hub,Metro Area,190.6,9726.9,1.9,2,32.8,-1.62,1.0,110.25
V014,Light Commercial,Diesel,4,100,3500,True,R013,Central Hub,Metro Area,189.2,2932.2,1.74,2,51.7,-1.48,1.28,40.65
V044,Van,CNG,4,75,1500,True,R002,Hub North,Metro Area,99.7,956.5,2.05,3,28.4,2.18,1.05,25.94
V028,Van,Diesel,4,75,1500,True,R014,Depot A,Metro Area,53.2,1401.6,1.75,2,24.0,-2.34,1.13,9.55
V036,Van,Diesel,6,75,1500,True,R016,Central Hub,Industrial Park,25.3,1381.9,1.72,1,38.3,1.32,1.07,4.82
V057,Light Commercial,Diesel,6,100,3500,True,R007,Central Hub,Industrial Park,287.5,2185.4,1.24,3,56.7,1.0,1.11,59.78
V032,Truck,Diesel,8,220,8000,True,R024,Depot C,Zone 2,103.2,3981.3,1.28,1,57.5,-1.2,1.0,33.37
V045,Light Commercial,Diesel,9,100,3500,True,R025,Hub North,Zone 1,67.9,773.3,1.48,2,28.5,-2.58,1.07,13.78
V006,Semi-Trailer,Diesel,8,450,26000,True,R010,Hub North,Zone 2,197.5,14320.8,1.28,2,58.0,3.46,1.02,119.04
V013,Truck,Hybrid,5,220,8000,True,R028,Central Hub,Zone 4,30.0,3508.4,1.83,1,27.1,-0.87,1.06,10.68
V057,Light Commercial,Diesel,6,100,3500,True,R004,Depot C,Zone 3,269.8,2270.7,1.44,3,55.3,2.87,1.07,70.21
V052,Van,Petrol,2,75,1500,True,R028,Central Hub,Zone 4,30.5,264.1,1.54,1,42.2,-0.64,1.03,4.2
V040,Van,CNG,2,75,1500,True,R024,Depot C,Zone 2,100.2,1214.5,1.02,1,71.2,-2.07,1.1,13.99
V023,Semi-Trailer,Diesel,7,450,26000,True,R007,Central Hub,Industrial Park,289.9,23973.2,1.33,3,45.5,0.37,1.15,172.99
V012,Van,Petrol,1,75,1500,True,R020,Central Hub,Port Terminal,198.5,416.9,1.2,2,65.2,0.28,1.01,25.49
V052,Van,Petrol,2,75,1500,True,R010,Hub North,Zone 2,197.1,956.8,1.34,2,53.6,2.94,1.0,34.08
V048,Light Commercial,Petrol,9,100,3500,True,R024,Depot C,Zone 2,97.6,2735.8,1.27,1,46.7,-2.92,1.17,21.44
V015,Van,Diesel,9,75,1500,True,R005,Hub North,Zone 3,173.1,856.9,1.77,1,42.2,-1.5,1.06,25.3
V036,Van,Diesel,6,75,1500,True,R008,Depot B,Metro Area,129.2,1342.7,1.9,2,36.4,-3.08,1.06,21.22
V038,Light Commercial,Diesel,6,100,3500,True,R010,Hub North,Zone 2,197.9,1872.8,1.44,2,48.1,3.0,1.28,50.48
V029,Van,Diesel,12,75,1500,True,R006,Depot C,Zone 1,147.1,494.9,1.78,2,44.6,4.19,1.03,29.51
V056,Semi-Trailer,Diesel,6,450,26000,True,R010,Hub North,Zone 2,196.9,13022.4,1.29,2,56.8,3.2,1.05,115.36
V008,Semi-Trailer,Diesel,1,450,26000,True,R019,Depot B,Port Terminal,257.4,13381.8,1.38,2,60.2,-1.64,1.09,109.21
V016,Van,Petrol,6,75,1500,True,R019,Depot B,Port Terminal,258.7,473.5,1.43,2,51.6,-1.89,1.02,33.09
V006,Semi-Trailer,Diesel,8,450,26000,True,R017,Hub North,Zone 2,143.8,19991.7,1.37,3,60.5,4.01,1.05,93.29
V042,Bus,Hybrid,4,280,6000,True,R006,Depot C,Zone 1,147.4,3750.5,1.69,2,38.9,4.44,1.11,69.89
V039,Truck,Diesel,12,220,8000,True,R007,Central Hub,Industrial Park,288.9,3318.5,1.28,3,51.4,1.06,1.06,113.67
V060,Light Commercial,Diesel,7,100,3500,True,R028,Central Hub,Zone 4,29.9,1604.4,1.22,1,44.3,0.08,1.09,5.71
V033,Truck,Diesel,6,220,8000,True,R008,Depot B,Metro Area,128.2,3327.6,1.74,2,41.3,-2.68,1.14,47.25
V010,Semi-Trailer,Diesel,12,450,26000,True,R004,Depot C,Zone 3,268.4,12498.6,1.45,3,50.6,3.06,1.01,185.31
V028,Van,Diesel,4,75,1500,True,R014,Depot A,Metro Area,53.0,823.3,1.79,2,23.9,-2.58,1.21,8.84
V006,Semi-Trailer,Diesel,8,450,26000,True,R001,Depot B,Port Terminal,288.6,9913.5,1.09,1,64.8,-2.19,1.13,116.45
V041,Bus,Petrol,6,280,6000,True,R011,Central Hub,Port Terminal,309.1,4772.6,1.13,1,68.8,0.67,1.01,150.96
V041,Bus,Petrol,6,280,6000,True,R026,Central Hub,Zone 4,110.5,5334.7,1.54,3,48.6,1.07,1.06,67.24
V052,Van,Petrol,2,75,1500,True,R009,Depot A,Industrial Park,85.5,816.6,1.62,1,26.7,-3.28,1.01,13.77
V021,Van,Diesel,10,75,1500,True,R022,Central Hub,Metro Area,263.8,1057.0,1.32,2,60.1,-2.75,1.17,33.75
V019,Semi-Trailer,Diesel,11,450,26000,True,R015,Central Hub,Zone 3,166.4,23164.9,1.44,2,56.6,1.94,1.08,111.76
V005,Light Commercial,CNG,10,100,3500,True,R011,Central Hub,Port Terminal,311.2,921.0,1.05,1,71.2,0.5,1.01,60.75
V025,Truck,Diesel,11,220,8000,True,R020,Central Hub,Port Terminal,199.9,2090.1,1.47,2,54.9,-0.58,1.03,68.43
V029,Van,Diesel,12,75,1500,True,R018,Hub North,Port Terminal,161.1,242.6,1.0,1,71.0,2.26,1.14,21.3
V046,Truck,Diesel,4,220,8000,True,R010,Hub North,Zone 2,198.4,3806.3,1.09,2,70.9,3.82,1.01,75.29
V046,Truck,Diesel,4,220,8000,True,R007,Central Hub,Industrial Park,286.4,3051.8,1.6,3,47.4,0.35,1.1,109.41
V009,Semi-Trailer,Diesel,1,450,26000,True,R028,Central Hub,Zone 4,29.1,14987.8,1.53,1,29.6,-1.21,1.01,14.66
V018,Light Commercial,Hybrid,9,100,3500,True,R006,Depot C,Zone 1,147.7,1691.9,1.9,2,47.7,4.78,1.08,34.74
V031,Light Commercial,Diesel,6,100,3500,True,R029,Depot A,Port Terminal,29.9,915.8,1.2,3,42.5,4.08,1.06,6.87
V021,Van,Diesel,10,75,1500,True,R015,Central Hub,Zone 3,163.2,648.8,1.83,2,38.5,1.75,1.09,30.8
V002,Truck,Diesel,11,220,8000,True,R030,Central Hub,Industrial Park,315.3,996.5,1.86,2,40.4,2.55,1.03,151.4
V051,Light Commercial,Diesel,8,100,3500,True,R011,Central Hub,Port Terminal,312.9,1948.7,1.46,1,48.0,0.46,1.03,67.7
V044,Van,CNG,4,75,1500,True,R017,Hub North,Zone 2,140.3,495.6,1.28,3,54.1,4.72,1.0,26.68
V032,Truck,Diesel,8,220,8000,True,R019,Depot B,Port Terminal,256.8,1564.0,1.46,2,49.4,-2.29,1.08,78.92
V020,Truck,Diesel,4,220,8000,True,R011,Central Hub,Port Terminal,310.7,1247.8,1.16,1,62.9,-0.12,1.06,93.44
V051,Light Commercial,Diesel,8,100,3500,True,R007,Central Hub,Industrial Park,288.4,2475.5,1.24,3,57.5,0.4,1.05,60.69
V003,Bus,Hybrid,9,280,6000,True,R016,Central Hub,Industrial Park,24.3,1861.4,1.71,1,34.3,0.93,1.12,9.2
V027,Truck,Diesel,10,220,8000,True,R020,Central Hub,Port Terminal,203.0,5279.8,1.39,2,51.0,-0.4,1.04,76.66
V049,Truck,Diesel,8,220,8000,True,R008,Depot B,Metro Area,128.3,6345.5,1.94,2,35.0,-2.48,1.04,57.69
V058,Truck,Diesel,12,220,8000,True,R024,Depot C,Zone 2,101.2,4199.9,1.31,1,52.7,-1.83,1.08,35.55
V016,Van,Petrol,6,75,1500,True,R020,Central Hub,Port Terminal,199.8,319.6,1.55,2,43.1,-0.09,1.05,29.05
V040,Van,CNG,2,75,1500,True,R005,Hub North,Zone 3,171.1,933.5,1.62,1,50.4,-1.23,1.19,26.93
V012,Van,Petrol,1,75,1500,True,R029,Depot A,Port Terminal,30.6,241.3,1.01,3,50.6,4.01,1.03,4.55
V007,Van,Petrol,11,75,1500,True,R002,Hub North,Metro Area,100.2,1191.9,1.52,3,52.1,1.78,1.03,20.23
V022,Truck,Diesel,10,220,8000,True,R020,Central Hub,Port Terminal,195.0,5978.5,1.55,2,52.5,-0.72,1.03,78.81
V054,Light Commercial,Petrol,7,100,3500,True,R014,Depot A,Metro Area,55.2,1546.2,1.64,2,29.1,-2.92,1.08,13.69
V042,Bus,Hybrid,4,280,6000,True,R020,Central Hub,Port Terminal,198.6,1972.4,1.21,2,67.9,-0.74,1.13,51.14
V030,Van,Diesel,11,75,1500,True,R024,Depot C,Zone 2,103.7,1054.7,1.0,1,72.5,-2.33,1.04,12.26
V017,Light Commercial,Hybrid,8,100,3500,True,R021,Depot A,Metro Area,279.6,2037.4,1.66,1,40.7,0.22,1.19,50.12
V009,Semi-Trailer,Diesel,1,450,26000,True,R020,Central Hub,Port Terminal,197.0,5806.5,1.33,2,57.9,-0.78,1.0,77.48
V017,Light Commercial,Hybrid,8,100,3500,True,R026,Central Hub,Zone 4,111.6,2608.6,1.83,3,41.6,0.57,1.14,22.34
V010,Semi-Trailer,Diesel,12,450,26000,True,R022,Central Hub,Metro Area,261.0,9980.9,1.0,2,75.6,-3.01,1.26,98.19
V012,Van,Petrol,1,75,1500,True,R025,Hub North,Zone 1,66.5,1289.7,1.66,2,34.1,-3.5,1.07,10.71
V042,Bus,Hybrid,4,280,6000,True,R013,Central Hub,Metro Area,193.2,4830.3,1.42,2,53.1,-2.15,1.07,56.55
V008,Semi-Trailer,Diesel,1,450,26000,True,R007,Central Hub,Industrial Park,287.1,8695.5,1.15,3,66.3,0.2,1.19,120.54
V003,Bus,Hybrid,9,280,6000,True,R008,Depot B,Metro Area,130.4,1901.8,1.54,2,54.1,-2.5,1.01,34.92
V033,Truck,Diesel,6,220,8000,True,R019,Depot B,Port Terminal,255.0,3505.6,1.5,2,51.0,-1.71,1.05,88.35
V018,Light Commercial,Hybrid,9,100,3500,True,R016,Central Hub,Industrial Park,22.2,2743.3,1.44,1,36.7,1.27,1.0,4.42
V028,Van,Diesel,4,75,1500,True,R003,Depot B,Zone 1,293.7,316.6,1.31,2,51.6,-1.84,1.11,29.96
V009,Semi-Trailer,Diesel,1,450,26000,True,R007,Central Hub,Industrial Park,288.9,9584.7,1.38,3,69.4,0.49,1.04,130.63
V013,Truck,Hybrid,5,220,8000,True,R030,Central Hub,Industrial Park,314.8,5281.9,1.57,2,41.5,3.67,1.03,123.75
V027,Truck,Diesel,10,220,8000,True,R022,Central Hub,Metro Area,265.1,1027.7,1.25,2,57.9,-3.31,1.26,76.41
V042,Bus,Hybrid,4,280,6000,True,R023,Depot B,Zone 2,268.8,885.1,1.11,3,65.2,-0.51,1.02,62.15
V025,Truck,Diesel,11,220,8000,True,R006,Depot C,Zone 1,147.1,5982.8,1.67,2,53.3,5.1,1.07,86.92
V033,Truck,Diesel,6,220,8000,True,R002,Hub North,Metro Area,102.8,4351.9,1.76,3,40.1,2.09,1.04,48.03
V032,Truck,Diesel,8,220,8000,True,R009,Depot A,Industrial Park,86.9,4591.7,1.34,1,39.0,-2.65,1.13,31.36
V017,Light Commercial,Hybrid,8,100,3500,True,R026,Central Hub,Zone 4,110.4,1090.4,1.86,3,38.1,1.11,1.01,19.33
V017,Light Commercial,Hybrid,8,100,3500,True,R016,Central Hub,Industrial Park,23.7,1932.1,1.45,1,30.3,0.81,1.16,4.29
V026,Semi-Trailer,Diesel,7,450,26000,True,R024,Depot C,Zone 2,99.5,14644.6,1.03,1,50.7,-2.55,1.13,42.04
V002,Truck,Diesel,11,220,8000,True,R015,Central Hub,Zone 3,164.9,3613.6,2.1,2,32.8,1.64,1.07,95.5
V042,Bus,Hybrid,4,280,6000,True,R015,Central Hub,Zone 3,164.2,5518.6,1.73,2,44.2,1.57,1.0,69.32
V037,Van,Petrol,6,75,1500,True,R019,Depot B,Port Terminal,259.6,212.8,1.61,2,49.0,-2.02,1.12,33.41
V019,Semi-Trailer,Diesel,11,450,26000,True,R029,Depot A,Port Terminal,30.7,11769.9,1.17,3,50.3,4.34,1.1,19.86
V023,Semi-Trailer,Diesel,7,450,26000,True,R014,Depot A,Metro Area,55.1,21550.5,1.85,2,22.0,-2.82,1.03,37.62
V020,Truck,Diesel,4,220,8000,True,R018,Hub North,Port Terminal,158.4,2202.6,1.02,1,72.7,2.77,1.09,56.28
V040,Van,CNG,2,75,1500,True,R028,Central Hub,Zone 4,29.0,1342.1,1.42,1,34.7,-1.09,1.05,5.22
V046,Truck,Diesel,4,220,8000,True,R012,Depot A,Zone 2,54.1,3693.3,1.38,2,36.3,1.93,1.15,23.67
V007,Van,Petrol,11,75,1500,True,R026,Central Hub,Zone 4,112.7,349.7,1.89,3,50.0,0.08,1.13,18.97
V025,Truck,Diesel,11,220,8000,True,R017,Hub North,Zone 2,142.8,1433.1,1.46,3,50.9,3.76,1.0,62.66
V001,Semi-Trailer,Diesel,6,450,26000,True,R027,Depot C,Zone 1,69.8,9828.2,1.09,2,35.7,-1.65,1.08,32.09
V028,Van,Diesel,4,75,1500,True,R015,Central Hub,Zone 3,163.9,1322.6,1.72,2,42.8,2.22,1.0,31.11
V015,Van,Diesel,9,75,1500,True,R019,Depot B,Port Terminal,260.4,1347.3,1.62,2,45.9,-1.46,1.1,39.64
V021,Van,Diesel,10,75,1500,True,R010,Hub North,Zone 2,197.1,868.2,1.39,2,53.1,3.7,1.02,35.46
V028,Van,Diesel,4,75,1500,True,R020,Central Hub,Port Terminal,198.2,300.7,1.43,2,49.5,-0.25,1.26,22.87
V020,Truck,Diesel,4,220,8000,True,R010,Hub North,Zone 2,195.2,3904.8,1.0,2,69.7,3.37,1.15,76.53
V024,Van,Diesel,7,75,1500,True,R019,Depot B,Port Terminal,257.9,682.6,1.58,2,56.0,-1.32,1.17,32.0
V046,Truck,Diesel,4,220,8000,True,R024,Depot C,Zone 2,102.8,2371.3,1.34,1,57.4,-2.5,1.07,28.81
V049,Truck,Diesel,8,220,8000,True,R014,Depot A,Metro Area,56.3,1317.0,1.82,2,26.8,-2.18,1.09,21.68
V001,Semi-Trailer,Diesel,6,450,26000,True,R013,Central Hub,Metro Area,192.4,11032.8,1.99,2,46.3,-1.41,1.03,100.53
V023,Semi-Trailer,Diesel,7,450,26000,True,R010,Hub North,Zone 2,199.2,10818.0,1.01,2,70.6,3.16,1.04,107.5
V051,Light Commercial,Diesel,8,100,3500,True,R022,Central Hub,Metro Area,265.2,2444.3,1.2,2,64.8,-2.94,1.02,45.6
V032,Truck,Diesel,8,220,8000,True,R018,Hub North,Port Terminal,159.3,3480.7,1.0,1,70.0,2.56,1.16,60.52
V013,Truck,Hybrid,5,220,8000,True,R016,Central Hub,Industrial Park,24.1,889.3,1.72,1,32.1,0.35,1.02,7.39
V036,Van,Diesel,6,75,1500,True,R001,Depot B,Port Terminal,290.7,175.5,1.58,1,42.9,-2.57,1.02,30.79
V009,Semi-Trailer,Diesel,1,450,26000,True,R004,Depot C,Zone 3,267.8,17794.1,1.57,3,49.6,3.49,1.06,177.69
V002,Truck,Diesel,11,220,8000,True,R001,Depot B,Port Terminal,286.3,5293.3,1.56,1,55.7,-2.8,1.02,97.25
V038,Light Commercial,Diesel,6,100,3500,True,R026,Central Hub,Zone 4,113.0,827.0,1.69,3,44.8,1.07,1.21,24.44
V031,Light Commercial,Diesel,6,100,3500,True,R026,Central Hub,Zone 4,113.2,2927.0,1.68,3,36.0,0.37,1.02,29.14
V046,Truck,Diesel,4,220,8000,True,R003,Depot B,Zone 1,296.8,5305.8,1.04,2,72.1,-0.81,1.01,95.93
V021,Van,Diesel,10,75,1500,True,R002,Hub North,Metro Area,102.7,346.4,1.55,3,50.2,1.51,1.05,15.08
V052,Van,Petrol,2,75,1500,True,R024,Depot C,Zone 2,104.7,516.7,1.34,1,59.5,-2.33,1.04,12.66
V026,Semi-Trailer,Diesel,7,450,26000,True,R016,Central Hub,Industrial Park,23.5,24117.9,1.75,1,34.4,0.58,1.01,17.28
V045,Light Commercial,Diesel,9,100,3500,True,R010,Hub North,Zone 2,198.1,1563.0,1.0,2,81.1,3.22,1.05,47.22
V007,Van,Petrol,11,75,1500,True,R019,Depot B,Port Terminal,255.9,451.9,1.48,2,50.3,-1.1,1.09,38.1
V006,Semi-Trailer,Diesel,8,450,26000,True,R008,Depot B,Metro Area,129.5,14183.3,1.66,2,42.6,-2.55,1.19,67.43
V047,Semi-Trailer,Diesel,6,450,26000,True,R006,Depot C,Zone 1,146.9,7142.7,1.64,2,41.2,4.85,1.23,105.57
V051,Light Commercial,Diesel,8,100,3500,True,R012,Depot A,Zone 2,55.5,2705.4,1.22,2,39.0,1.39,1.03,13.28
V057,Light Commercial,Diesel,6,100,3500,True,R027,Depot C,Zone 1,70.5,2713.0,1.47,2,35.9,-1.35,1.07,15.99
V020,Truck,Diesel,4,220,8000,True,R024,Depot C,Zone 2,102.5,6245.7,1.27,1,53.5,-2.66,1.01,34.87
V002,Truck,Diesel,11,220,8000,True,R006,Depot C,Zone 1,147.6,4997.4,1.96,2,34.5,3.91,1.04,88.55
V059,Light Commercial,Diesel,7,100,3500,True,R017,Hub North,Zone 2,144.2,2414.8,1.42,3,55.0,4.33,1.04,39.39
V037,Van,Petrol,6,75,1500,True,R027,Depot C,Zone 1,66.3,559.8,1.26,2,37.2,-1.52,1.03,9.94
V015,Van,Diesel,9,75,1500,True,R029,Depot A,Port Terminal,31.1,1270.6,1.02,3,50.7,3.92,1.05,5.49
V046,Truck,Diesel,4,220,8000,True,R023,Depot B,Zone 2,268.3,1780.3,1.21,3,58.9,-0.73,1.22,81.77
V055,Van,CNG,6,75,1500,True,R004,Depot C,Zone 3,270.9,474.5,1.35,3,56.7,3.32,1.05,46.3
V018,Light Commercial,Hybrid,9,100,3500,True,R008,Depot B,Metro Area,130.1,3303.2,1.79,2,38.7,-2.15,1.14,24.64
V047,Semi-Trailer,Diesel,6,450,26000,True,R007,Central Hub,Industrial Park,290.0,23824.8,1.5,3,42.5,0.17,1.05,180.06
V048,Light Commercial,Petrol,9,100,3500,True,R005,Hub North,Zone 3,172.4,1860.2,1.9,1,43.2,-0.85,1.02,45.89
V031,Light Commercial,Diesel,6,100,3500,True,R006,Depot C,Zone 1,147.7,1834.8,1.63,2,43.2,5.19,1.35,45.72
V038,Light Commercial,Diesel,6,100,3500,True,R010,Hub North,Zone 2,198.6,697.5,1.01,2,73.5,3.35,1.02,39.63
V017,Light Commercial,Hybrid,8,100,3500,True,R017,Hub North,Zone 2,142.8,2312.5,1.61,3,43.9,3.56,1.02,29.62
V056,Semi-Trailer,Diesel,6,450,26000,True,R012,Depot A,Zone 2,54.0,3285.8,1.38,2,38.5,1.37,1.0,26.72
V059,Light Commercial,Diesel,7,100,3500,True,R013,Central Hub,Metro Area,191.4,1285.2,1.69,2,45.8,-2.08,1.16,38.23
V059,Light Commercial,Diesel,7,100,3500,True,R008,Depot B,Metro Area,127.3,1594.7,1.42,2,55.0,-1.93,1.0,23.36
V045,Light Commercial,Diesel,9,100,3500,True,R005,Hub North,Zone 3,172.9,3009.6,2.11,1,33.3,-1.44,1.23,48.4
V003,Bus,Hybrid,9,280,6000,True,R030,Central Hub,Industrial Park,313.8,5539.1,1.74,2,42.8,2.67,1.02,145.65
V022,Truck,Diesel,10,220,8000,True,R018,Hub North,Port Terminal,157.1,7423.2,1.09,1,70.7,2.51,1.03,69.67
V027,Truck,Diesel,10,220,8000,True,R007,Central Hub,Industrial Park,286.6,6232.1,1.12,3,72.9,0.12,1.01,108.53
V058,Truck,Diesel,12,220,8000,True,R025,Hub North,Zone 1,69.1,2772.0,1.52,2,34.1,-2.72,1.06,25.17
V033,Truck,Diesel,6,220,8000,True,R025,Hub North,Zone 1,69.5,1108.4,1.62,2,26.8,-3.11,1.01,25.46
V033,Truck,Diesel,6,220,8000,True,R030,Central Hub,Industrial Park,312.1,3694.2,1.75,2,44.0,3.76,1.07,159.85
V009,Semi-Trailer,Diesel,1,450,26000,True,R005,Hub North,Zone 3,170.2,9172.5,1.7,1,43.5,-1.2,1.08,81.87
