vehicle_id,vehicle_type,fuel_type,vehicle_age,fuel_capacity_l,max_payload_kg,available,route_id,origin,destination,distance_km,required_payload_kg,traffic_factor,priority,average_speed_kmph,road_grade,weather_factor,fuel_consumed_l,payload_capacity_ratio,speed_efficiency_deviation,traffic_speed_ratio,grade_distance_work,payload_tonnage,weather_stress_index
V007,Van,Petrol,11,75,1500,True,R012,Depot A,Zone 2,54.9,319.4,1.28,2,44.7,2.36,1.02,9.52,0.2129333333333333,412.08999999999986,0.028008752735229757,56.195640000000004,0.31939999999999996,1.098000000000001
V029,Van,Diesel,12,75,1500,True,R027,Depot C,Zone 1,71.7,350.6,1.3,2,36.1,-1.84,1.02,9.1,0.23373333333333335,835.2099999999999,0.03504043126684636,70.38072000000001,0.3506,1.4340000000000013
V008,Semi-Trailer,Diesel,1,450,26000,True,R028,Central Hub,Zone 4,35.2,20860.5,1.55,1,36.6,-0.43,1.09,19.66,0.8023269230769231,806.56,0.041223404255319146,35.048640000000006,20.8605,3.1680000000000033
V027,Truck,Diesel,10,220,8000,True,R004,Depot C,Zone 3,268.7,1445.3,1.56,3,45.7,3.03,1.02,123.66,0.1806625,372.4899999999999,0.03340471092077088,276.84161,1.4453,5.374000000000004
V004,Van,Diesel,10,75,1500,True,R028,Central Hub,Zone 4,28.9,1074.2,1.59,1,33.5,-0.56,1.12,4.81,0.7161333333333334,992.25,0.04608695652173913,28.738159999999997,1.0742,3.468000000000003
V039,Truck,Diesel,12,220,8000,True,R006,Depot C,Zone 1,145.8,1166.9,2.02,2,33.3,4.41,1.15,89.77,0.1458625,1004.8900000000002,0.05889212827988339,152.22978,1.1669,21.86999999999999
V019,Semi-Trailer,Diesel,11,450,26000,True,R008,Depot B,Metro Area,128.5,3498.0,1.55,2,47.6,-3.08,1.13,56.55,0.13453846153846155,302.75999999999993,0.03189300411522634,124.5422,3.498,16.704999999999988
V013,Truck,Hybrid,5,220,8000,True,R016,Central Hub,Industrial Park,21.2,3807.3,1.32,1,33.3,1.05,1.15,7.08,0.4759125,1004.8900000000002,0.038483965014577265,21.4226,3.8073,3.179999999999998
V002,Truck,Diesel,11,220,8000,True,R001,Depot B,Port Terminal,289.0,3396.6,1.47,1,56.8,-2.3,1.04,99.53,0.424575,67.24000000000005,0.025432525951557095,282.353,3.3966,11.56000000000001
V054,Light Commercial,Petrol,7,100,3500,True,R011,Central Hub,Port Terminal,312.1,1973.6,1.14,1,63.2,0.33,1.02,67.48,0.5638857142857142,3.2399999999999896,0.01775700934579439,313.12993000000006,1.9735999999999998,6.242000000000006
V051,Light Commercial,Diesel,8,100,3500,True,R006,Depot C,Zone 1,147.0,2440.4,1.98,2,31.7,4.71,1.14,57.69,0.6972571428571429,1108.8899999999999,0.06055045871559633,153.9237,2.4404,20.579999999999984
V049,Truck,Diesel,8,220,8000,True,R015,Central Hub,Zone 3,167.0,2906.7,1.64,2,39.2,2.21,1.01,79.69,0.3633375,665.6399999999999,0.040796019900497506,170.6907,2.9067,1.6700000000000015
V004,Van,Diesel,10,75,1500,True,R025,Hub North,Zone 1,67.2,397.9,1.51,2,32.8,-2.8,1.04,9.0,0.26526666666666665,1036.8400000000001,0.04467455621301775,65.3184,0.3979,2.6880000000000024
V021,Van,Diesel,10,75,1500,True,R028,Central Hub,Zone 4,29.8,1198.2,1.53,1,30.8,-0.93,1.01,4.89,0.7988000000000001,1169.64,0.048113207547169815,29.52286,1.1982000000000002,0.29800000000000026
V059,Light Commercial,Diesel,7,100,3500,True,R007,Central Hub,Industrial Park,288.5,841.8,1.32,3,59.6,0.69,1.07,51.86,0.2405142857142857,29.159999999999986,0.021782178217821784,290.49064999999996,0.8418,20.195000000000018
V035,Van,Petrol,9,75,1500,True,R017,Hub North,Zone 2,144.1,1168.0,1.5,3,48.9,3.87,1.03,32.82,0.7786666666666666,259.21000000000004,0.030060120240480964,149.67667,1.168,4.323000000000004
V008,Semi-Trailer,Diesel,1,450,26000,True,R015,Central Hub,Zone 3,165.9,15575.9,1.86,2,44.9,1.84,1.04,106.45,0.5990730769230769,404.01000000000005,0.040522875816993466,168.95256,15.575899999999999,6.636000000000006
V009,Semi-Trailer,Diesel,1,450,26000,True,R013,Central Hub,Metro Area,192.8,8995.1,1.85,2,39.0,-2.26,1.0,93.79,0.3459653846153846,676.0,0.04625,188.44272,8.9951,0.0
V016,Van,Petrol,6,75,1500,True,R019,Depot B,Port Terminal,259.6,550.7,1.7,2,48.2,-1.13,1.2,39.52,0.36713333333333337,282.2399999999999,0.03455284552845528,256.66652000000005,0.5507000000000001,51.919999999999995
V059,Light Commercial,Diesel,7,100,3500,True,R030,Central Hub,Industrial Park,312.8,1452.6,1.67,2,41.0,3.23,1.05,86.81,0.4150285714285714,576.0,0.03976190476190476,322.90344,1.4526,15.640000000000015
V011,Van,Diesel,6,75,1500,True,R013,Central Hub,Metro Area,193.6,903.6,1.57,2,41.8,-1.44,1.16,26.81,0.6024,538.2400000000001,0.03668224299065421,190.81216,0.9036000000000001,30.975999999999985
V055,Van,CNG,6,75,1500,True,R002,Hub North,Metro Area,102.2,1399.0,1.86,3,37.0,2.2,1.09,26.22,0.9326666666666666,784.0,0.048947368421052635,104.4484,1.399,9.19800000000001
V041,Bus,Petrol,6,280,6000,True,R028,Central Hub,Zone 4,32.3,2223.2,1.31,1,33.7,-0.62,1.08,15.75,0.3705333333333333,979.6899999999998,0.0377521613832853,32.09974,2.2232,2.584000000000002
V056,Semi-Trailer,Diesel,6,450,26000,True,R028,Central Hub,Zone 4,27.5,23415.3,1.74,1,23.8,-0.68,1.07,19.49,0.9005884615384615,1697.4400000000003,0.07016129032258064,27.313,23.4153,1.9250000000000016
V050,Light Commercial,Diesel,2,100,3500,True,R010,Hub North,Zone 2,196.4,960.3,1.41,2,54.8,4.2,1.04,43.87,0.27437142857142854,104.04000000000006,0.025268817204301075,204.64880000000002,0.9602999999999999,7.856000000000007
V020,Truck,Diesel,4,220,8000,True,R016,Central Hub,Industrial Park,23.8,1568.1,1.78,1,27.0,0.87,1.02,10.62,0.19601249999999998,1444.0,0.06357142857142857,24.00706,1.5680999999999998,0.4760000000000004
V050,Light Commercial,Diesel,2,100,3500,True,R026,Central Hub,Zone 4,108.0,1933.0,1.85,3,41.0,-0.0,1.17,24.65,0.5522857142857143,576.0,0.04404761904761905,108.0,1.933,18.359999999999992
V011,Van,Diesel,6,75,1500,True,R016,Central Hub,Industrial Park,23.3,1395.0,1.24,1,42.3,1.34,1.02,3.67,0.93,515.2900000000001,0.02863741339491917,23.612220000000004,1.395,0.4660000000000004
V018,Light Commercial,Hybrid,9,100,3500,True,R015,Central Hub,Zone 3,165.6,1792.5,1.65,2,38.6,1.86,1.03,32.96,0.5121428571428571,696.9599999999999,0.041666666666666664,168.68015999999997,1.7925,4.968000000000004
V013,Truck,Hybrid,5,220,8000,True,R028,Central Hub,Zone 4,29.1,6239.4,1.52,1,35.3,0.09,1.09,10.49,0.779925,882.0900000000001,0.041873278236914606,29.126189999999998,6.2394,2.6190000000000024
V008,Semi-Trailer,Diesel,1,450,26000,True,R025,Hub North,Zone 1,67.7,13043.3,1.42,2,30.4,-2.97,1.17,33.44,0.5016653846153846,1197.16,0.04522292993630573,65.68931,13.043299999999999,11.508999999999995
V006,Semi-Trailer,Diesel,8,450,26000,True,R016,Central Hub,Industrial Park,21.0,21385.0,1.51,1,30.7,0.93,1.03,14.71,0.8225,1176.4899999999998,0.04763406940063092,21.195300000000003,21.385,0.6300000000000006
V012,Van,Petrol,1,75,1500,True,R005,Hub North,Zone 3,171.3,1186.2,1.89,1,32.1,-0.84,1.04,32.4,0.7908000000000001,1082.4099999999999,0.05709969788519637,169.86108000000002,1.1862000000000001,6.8520000000000065
V008,Semi-Trailer,Diesel,1,450,26000,True,R014,Depot A,Metro Area,54.3,17764.9,1.76,2,31.0,-3.13,1.09,29.36,0.6832653846153847,1156.0,0.055,52.60041,17.7649,4.887000000000004
V023,Semi-Trailer,Diesel,7,450,26000,True,R021,Depot A,Metro Area,278.6,16200.6,1.07,1,63.5,-0.1,1.0,126.51,0.6231,2.25,0.016589147286821707,278.32140000000004,16.2006,0.0
V005,Light Commercial,CNG,10,100,3500,True,R009,Depot A,Industrial Park,87.4,1891.5,1.84,1,22.3,-2.87,1.02,24.49,0.5404285714285715,1823.2900000000002,0.07896995708154507,84.89162,1.8915,1.7480000000000018
V004,Van,Diesel,10,75,1500,True,R017,Hub North,Zone 2,142.4,1369.9,1.61,3,42.2,3.35,1.02,30.85,0.9132666666666668,519.8399999999999,0.03726851851851852,147.17040000000003,1.3699000000000001,2.8480000000000025
V060,Light Commercial,Diesel,7,100,3500,True,R020,Central Hub,Port Terminal,198.5,2008.2,1.31,2,56.6,0.15,1.03,38.81,0.5737714285714286,70.55999999999997,0.022743055555555555,198.79775,2.0082,5.955000000000005
V006,Semi-Trailer,Diesel,8,450,26000,True,R003,Depot B,Zone 1,297.2,10050.8,1.19,2,62.6,-1.88,1.06,116.67,0.3865692307692307,5.759999999999994,0.01871069182389937,291.61264,10.050799999999999,17.832000000000015
V005,Light Commercial,CNG,10,100,3500,True,R018,Hub North,Port Terminal,157.0,2974.6,1.07,1,73.1,3.14,1.06,45.05,0.8498857142857142,65.60999999999991,0.014439946018893389,161.92980000000003,2.9745999999999997,9.420000000000009
V002,Truck,Diesel,11,220,8000,True,R023,Depot B,Zone 2,267.0,5288.2,1.37,3,54.3,-0.86,1.08,103.31,0.661025,114.49000000000007,0.024773960216998195,264.7038,5.2882,21.36000000000002
V008,Semi-Trailer,Diesel,1,450,26000,True,R007,Central Hub,Industrial Park,286.6,14935.6,1.32,3,60.6,0.89,1.01,139.13,0.5744461538461538,19.35999999999999,0.02142857142857143,289.15074,14.9356,2.8660000000000028
V032,Truck,Diesel,8,220,8000,True,R017,Hub North,Zone 2,141.9,5438.8,1.73,3,44.9,4.05,1.1,78.45,0.6798500000000001,404.01000000000005,0.03769063180827887,147.64695,5.4388000000000005,14.190000000000014
V050,Light Commercial,Diesel,2,100,3500,True,R022,Central Hub,Metro Area,261.5,1387.9,1.0,2,71.2,-2.97,1.2,36.68,0.39654285714285714,38.44000000000003,0.013850415512465374,253.73345,1.3879000000000001,52.29999999999999
V045,Light Commercial,Diesel,9,100,3500,True,R002,Hub North,Metro Area,98.4,1602.0,1.7,3,26.8,1.82,1.08,28.02,0.45771428571428574,1459.2400000000002,0.06115107913669064,100.19088,1.602,7.872000000000008
V035,Van,Petrol,9,75,1500,True,R020,Central Hub,Port Terminal,197.1,399.4,1.29,2,64.2,0.17,1.03,27.08,0.26626666666666665,0.6399999999999955,0.019785276073619632,197.43507,0.3994,5.913000000000005
V006,Semi-Trailer,Diesel,8,450,26000,True,R008,Depot B,Metro Area,129.3,21496.0,1.52,2,54.2,-2.76,1.03,63.76,0.8267692307692308,116.63999999999994,0.02753623188405797,125.73132000000001,21.496,3.879000000000004
V047,Semi-Trailer,Diesel,6,450,26000,True,R012,Depot A,Zone 2,56.8,17309.6,1.32,2,41.1,1.64,1.02,32.84,0.6657538461538461,571.2099999999999,0.031353919239904986,57.731519999999996,17.3096,1.136000000000001
V003,Bus,Hybrid,9,280,6000,True,R020,Central Hub,Port Terminal,196.2,4803.7,1.48,2,54.4,-0.68,1.08,70.7,0.8006166666666666,112.36000000000003,0.026714801444043323,194.86584,4.8037,15.696000000000012
V038,Light Commercial,Diesel,6,100,3500,True,R001,Depot B,Port Terminal,287.5,1294.2,1.19,1,64.9,-2.3,1.06,47.34,0.3697714285714286,0.009999999999998864,0.018057663125948403,280.8875,1.2942,17.250000000000014
V025,Truck,Diesel,11,220,8000,True,R001,Depot B,Port Terminal,286.2,7569.0,1.6,1,48.3,-2.6,1.01,118.64,0.946125,278.8900000000001,0.03245436105476674,278.7588,7.569,2.8620000000000023
V053,Van,CNG,12,75,1500,True,R014,Depot A,Metro Area,54.6,605.4,1.88,2,26.8,-2.54,1.1,10.66,0.40359999999999996,1459.2400000000002,0.06762589928057554,53.21316,0.6053999999999999,5.460000000000005
V019,Semi-Trailer,Diesel,11,450,26000,True,R029,Depot A,Port Terminal,32.4,10417.1,1.02,3,55.7,3.8,1.19,20.21,0.4006576923076923,86.48999999999995,0.01798941798941799,33.6312,10.4171,6.155999999999998
V039,Truck,Diesel,12,220,8000,True,R001,Depot B,Port Terminal,287.6,7332.3,1.36,1,53.1,-2.56,1.01,115.22,0.9165375,141.60999999999996,0.02513863216266174,280.23744000000005,7.3323,2.876000000000003
V027,Truck,Diesel,10,220,8000,True,R024,Depot C,Zone 2,101.7,5254.4,1.0,1,76.0,-2.15,1.08,32.24,0.6567999999999999,121.0,0.012987012987012988,99.51345,5.2543999999999995,8.136000000000008
V032,Truck,Diesel,8,220,8000,True,R003,Depot B,Zone 1,296.6,7147.4,1.03,2,66.0,-1.44,1.04,102.75,0.8934249999999999,1.0,0.015373134328358209,292.32896000000005,7.147399999999999,11.864000000000011
V057,Light Commercial,Diesel,6,100,3500,True,R015,Central Hub,Zone 3,164.7,2203.8,1.78,2,36.3,2.59,1.0,47.33,0.6296571428571429,823.6900000000002,0.047721179624664885,168.96573,2.2038,0.0
V043,Truck,Diesel,9,220,8000,True,R013,Central Hub,Metro Area,191.1,2476.0,1.81,2,48.7,-1.6,1.21,71.64,0.3095,265.6899999999999,0.03641851106639839,188.0424,2.476,40.13099999999999
V025,Truck,Diesel,11,220,8000,True,R015,Central Hub,Zone 3,164.2,3457.0,1.85,2,43.0,2.44,1.35,88.01,0.432125,484.0,0.042045454545454546,168.20647999999997,3.457,57.47000000000001
V027,Truck,Diesel,10,220,8000,True,R003,Depot B,Zone 1,293.2,6640.6,1.0,2,74.1,-1.99,1.09,99.79,0.830075,82.8099999999999,0.013315579227696406,287.36532,6.6406,26.388000000000023
V043,Truck,Diesel,9,220,8000,True,R023,Depot B,Zone 2,267.1,4128.3,1.21,3,62.5,-1.66,1.26,90.26,0.5160375,6.25,0.01905511811023622,262.66614000000004,4.1283,69.44600000000001
V021,Van,Diesel,10,75,1500,True,R009,Depot A,Industrial Park,89.3,1053.9,1.67,1,24.5,-2.53,1.13,15.32,0.7026000000000001,1640.25,0.06549019607843137,87.04071,1.0539,11.60899999999999
V011,Van,Diesel,6,75,1500,True,R024,Depot C,Zone 2,99.7,362.3,1.0,1,48.3,-1.93,1.06,10.57,0.24153333333333335,278.8900000000001,0.02028397565922921,97.77579,0.3623,5.9820000000000055
V029,Van,Diesel,12,75,1500,True,R020,Central Hub,Port Terminal,199.2,659.7,1.11,2,61.6,0.08,1.17,24.59,0.4398,11.55999999999999,0.017731629392971248,199.35935999999998,0.6597000000000001,33.86399999999998
V005,Light Commercial,CNG,10,100,3500,True,R017,Hub North,Zone 2,142.6,2847.4,1.62,3,45.0,4.71,1.12,54.34,0.8135428571428571,400.0,0.035217391304347825,149.31645999999998,2.8474,17.112000000000016
V011,Van,Diesel,6,75,1500,True,R010,Hub North,Zone 2,198.6,1349.8,1.28,2,61.5,2.49,1.07,31.54,0.8998666666666666,12.25,0.02048,203.54513999999998,1.3497999999999999,13.902000000000012
V026,Semi-Trailer,Diesel,7,450,26000,True,R020,Central Hub,Port Terminal,200.1,9767.0,1.43,2,54.1,0.3,1.03,98.6,0.37565384615384617,118.80999999999997,0.025952813067150634,200.70029999999997,9.767,6.003000000000005
V048,Light Commercial,Petrol,9,100,3500,True,R030,Central Hub,Industrial Park,314.5,863.4,1.56,2,54.4,3.05,1.05,88.22,0.24668571428571429,112.36000000000003,0.02815884476534296,324.09225,0.8634,15.725000000000014
V047,Semi-Trailer,Diesel,6,450,26000,True,R028,Central Hub,Zone 4,29.5,3117.6,1.5,1,34.6,-1.13,1.02,14.17,0.1199076923076923,924.16,0.042134831460674156,29.16665,3.1176,0.5900000000000005
V016,Van,Petrol,6,75,1500,True,R028,Central Hub,Zone 4,31.4,312.4,1.26,1,29.7,-0.22,1.01,4.75,0.20826666666666666,1246.0899999999997,0.04104234527687296,31.33092,0.31239999999999996,0.3140000000000003
V026,Semi-Trailer,Diesel,7,450,26000,True,R007,Central Hub,Industrial Park,286.2,21068.3,1.15,3,72.9,0.72,1.04,152.3,0.8103192307692307,62.41000000000009,0.015561569688768604,288.26064,21.0683,11.44800000000001
V010,Semi-Trailer,Diesel,12,450,26000,True,R018,Hub North,Port Terminal,155.6,12670.6,1.07,1,67.1,2.93,1.1,93.76,0.48733076923076923,4.409999999999976,0.015712187958883995,160.15908000000002,12.6706,15.560000000000013
V046,Truck,Diesel,4,220,8000,True,R012,Depot A,Zone 2,50.4,2783.0,1.19,2,42.7,2.32,1.1,19.63,0.347875,497.28999999999985,0.02723112128146453,51.569280000000006,2.783,5.0400000000000045
V015,Van,Diesel,9,75,1500,True,R030,Central Hub,Industrial Park,313.7,1139.0,1.43,2,53.0,3.09,1.27,59.01,0.7593333333333333,144.0,0.02648148148148148,323.39333,1.139,84.699
V048,Light Commercial,Petrol,9,100,3500,True,R029,Depot A,Port Terminal,29.6,2710.5,1.0,3,51.0,3.31,1.02,8.56,0.7744285714285715,196.0,0.019230769230769232,30.57976,2.7105,0.5920000000000005
V051,Light Commercial,Diesel,8,100,3500,True,R027,Depot C,Zone 1,71.0,1427.4,1.2,2,42.0,-1.67,1.03,12.66,0.40782857142857143,529.0,0.027906976744186046,69.8143,1.4274,2.1300000000000017
V042,Bus,Hybrid,4,280,6000,True,R005,Hub North,Zone 3,169.1,5197.0,1.94,1,38.8,-2.1,1.02,65.41,0.8661666666666666,686.4400000000002,0.04874371859296483,165.5489,5.197,3.382000000000003
V020,Truck,Diesel,4,220,8000,True,R010,Hub North,Zone 2,196.8,3949.2,1.09,2,63.6,3.76,1.17,86.55,0.49365,1.959999999999996,0.016873065015479877,204.19968000000003,3.9492,33.45599999999999
V058,Truck,Diesel,12,220,8000,True,R022,Central Hub,Metro Area,264.8,2576.4,1.12,2,77.2,-2.1,1.0,84.33,0.32205,148.84000000000006,0.01432225063938619,259.2392,2.5764,0.0
V042,Bus,Hybrid,4,280,6000,True,R023,Depot B,Zone 2,265.0,5188.8,1.21,3,64.8,-1.52,1.19,80.22,0.8648,0.04000000000000114,0.018389057750759878,260.972,5.1888000000000005,50.34999999999999
V039,Truck,Diesel,12,220,8000,True,R011,Central Hub,Port Terminal,312.0,1840.1,1.13,1,66.4,0.24,1.06,97.48,0.23001249999999998,1.960000000000016,0.016765578635014832,312.74879999999996,1.8400999999999998,18.720000000000017
V052,Van,Petrol,2,75,1500,True,R005,Hub North,Zone 3,171.3,1419.8,1.84,1,48.1,-1.8,1.17,28.84,0.9465333333333333,285.60999999999996,0.03747454175152749,168.2166,1.4198,29.120999999999988
V053,Van,CNG,12,75,1500,True,R005,Hub North,Zone 3,172.1,931.9,1.6,1,42.6,-1.63,1.04,30.49,0.6212666666666666,501.75999999999993,0.03669724770642202,169.29477,0.9319,6.884000000000006
V005,Light Commercial,CNG,10,100,3500,True,R021,Depot A,Metro Area,280.5,3073.2,1.15,1,68.6,0.29,1.07,65.19,0.8780571428571428,12.959999999999958,0.016522988505747127,281.31345,3.0732,19.635000000000016
V053,Van,CNG,12,75,1500,True,R014,Depot A,Metro Area,56.4,378.0,2.01,2,22.7,-2.69,1.02,11.25,0.252,1789.2899999999997,0.08481012658227848,54.882839999999995,0.378,1.128000000000001
V046,Truck,Diesel,4,220,8000,True,R015,Central Hub,Zone 3,164.1,3446.0,2.04,2,38.5,2.06,1.05,75.13,0.43075,702.25,0.051645569620253164,167.48046,3.446,8.205000000000007
V013,Truck,Hybrid,5,220,8000,True,R025,Hub North,Zone 1,67.1,6738.1,1.65,2,32.1,-2.64,1.1,22.8,0.8422625,1082.4099999999999,0.049848942598187305,65.32856,6.7381,6.710000000000005
V019,Semi-Trailer,Diesel,11,450,26000,True,R001,Depot B,Port Terminal,287.6,21099.9,1.66,1,36.0,-1.94,1.11,176.82,0.8115346153846155,841.0,0.044864864864864865,282.02056000000005,21.0999,31.63600000000003
V046,Truck,Diesel,4,220,8000,True,R023,Depot B,Zone 2,267.5,6728.6,1.0,3,69.3,-1.47,1.04,84.71,0.841075,18.489999999999977,0.01422475106685633,263.56775,6.7286,10.70000000000001
V013,Truck,Hybrid,5,220,8000,True,R009,Depot A,Industrial Park,87.0,2707.1,1.57,1,38.2,-1.97,1.07,25.42,0.3383875,718.2399999999999,0.04005102040816327,85.28609999999999,2.7071,6.090000000000005
V028,Van,Diesel,4,75,1500,True,R028,Central Hub,Zone 4,29.7,937.5,1.42,1,34.1,0.08,1.01,4.36,0.625,954.81,0.040455840455840456,29.723759999999995,0.9375,0.29700000000000026
V042,Bus,Hybrid,4,280,6000,True,R029,Depot A,Port Terminal,30.2,2587.0,1.49,3,41.5,4.52,1.35,12.65,0.43116666666666664,552.25,0.03505882352941177,31.565039999999996,2.587,10.570000000000002
V040,Van,CNG,2,75,1500,True,R016,Central Hub,Industrial Park,22.4,559.0,1.51,1,38.3,0.88,1.04,3.86,0.37266666666666665,712.8900000000001,0.038422391857506365,22.597119999999997,0.559,0.8960000000000007
V055,Van,CNG,6,75,1500,True,R010,Hub North,Zone 2,196.3,813.2,1.32,2,55.9,3.2,1.12,38.08,0.5421333333333334,82.81000000000003,0.02319859402460457,202.5816,0.8132,23.556000000000022
V007,Van,Petrol,11,75,1500,True,R007,Central Hub,Industrial Park,284.7,1061.7,1.36,3,54.0,0.26,1.02,48.05,0.7078,121.0,0.02472727272727273,285.44021999999995,1.0617,5.694000000000004
V018,Light Commercial,Hybrid,9,100,3500,True,R006,Depot C,Zone 1,148.5,1892.6,1.81,2,48.0,4.0,1.01,34.93,0.5407428571428571,289.0,0.03693877551020408,154.44,1.8925999999999998,1.4850000000000012
V060,Light Commercial,Diesel,7,100,3500,True,R030,Central Hub,Industrial Park,315.2,1035.7,1.67,2,53.4,2.92,1.01,75.7,0.29591428571428574,134.56000000000003,0.030698529411764704,324.40383999999995,1.0357,3.152000000000003
V035,Van,Petrol,9,75,1500,True,R006,Depot C,Zone 1,145.0,1179.6,1.58,2,46.3,4.78,1.08,37.28,0.7864,349.6900000000001,0.03340380549682875,151.931,1.1796,11.60000000000001
V015,Van,Diesel,9,75,1500,True,R014,Depot A,Metro Area,55.6,1396.7,1.38,2,42.3,-1.99,1.03,8.18,0.9311333333333334,515.2900000000001,0.03187066974595843,54.49356,1.3967,1.6680000000000015
V018,Light Commercial,Hybrid,9,100,3500,True,R015,Central Hub,Zone 3,165.6,1429.6,2.0,2,41.6,1.61,1.03,33.98,0.40845714285714285,547.56,0.046948356807511735,168.26615999999999,1.4296,4.968000000000004
V021,Van,Diesel,10,75,1500,True,R021,Depot A,Metro Area,280.5,1232.8,1.16,1,69.6,0.11,1.03,38.27,0.8218666666666666,21.159999999999947,0.01643059490084986,280.80855,1.2328,8.415000000000008
V034,Van,Diesel,10,75,1500,True,R026,Central Hub,Zone 4,111.4,1251.4,1.47,3,51.4,0.5,1.14,17.29,0.8342666666666667,184.96000000000004,0.028053435114503818,111.957,1.2514,15.59599999999999
V018,Light Commercial,Hybrid,9,100,3500,True,R017,Hub North,Zone 2,141.4,1125.1,1.6,3,44.3,3.98,1.0,28.75,0.32145714285714283,428.4900000000001,0.03532008830022076,147.02772000000002,1.1251,0.0
V038,Light Commercial,Diesel,6,100,3500,True,R023,Depot B,Zone 2,266.6,2448.3,1.23,3,56.6,-0.73,1.02,50.81,0.6995142857142858,70.55999999999997,0.021354166666666667,264.65382000000005,2.4483,5.332000000000005
V027,Truck,Diesel,10,220,8000,True,R018,Hub North,Port Terminal,158.0,7181.2,1.18,1,58.6,2.93,1.04,77.08,0.89765,40.95999999999998,0.019798657718120803,162.6294,7.1812,6.320000000000006
V037,Van,Petrol,6,75,1500,True,R014,Depot A,Metro Area,55.1,1093.3,1.96,2,33.2,-2.45,1.19,10.36,0.7288666666666667,1011.2399999999998,0.05730994152046783,53.75005,1.0933,10.468999999999998
V010,Semi-Trailer,Diesel,12,450,26000,True,R005,Hub North,Zone 3,171.8,3263.5,1.66,1,45.2,-1.31,1.03,84.6,0.12551923076923077,392.0399999999999,0.035930735930735924,169.54942,3.2635,5.154000000000005
V038,Light Commercial,Diesel,6,100,3500,True,R007,Central Hub,Industrial Park,285.9,2148.4,1.17,3,59.6,0.9,1.02,53.89,0.6138285714285715,29.159999999999986,0.019306930693069307,288.47309999999993,2.1484,5.718000000000004
